species,source_asset,source_mesh_file,glb_mesh_name,structure_id,acronym,label,group,parent_id,hemisphere,catalog_status,notes
rat,source/WHS_SD_rat_atlas_v4.01.label,source/WHS_SD_rat_atlas_v4.01.nii.gz,78_middle_cerebellar_peduncle,78,,middle cerebellar peduncle,,,,label_from_itksnap,Volume label id; derive STL/OBJ before GLB packing.
rat,source/WHS_SD_rat_atlas_v4.01.label,source/WHS_SD_rat_atlas_v4.01.nii.gz,79_transverse_fibers_of_the_pons,79,,transverse fibers of the pons,,,,label_from_itksnap,Volume label id; derive STL/OBJ before GLB packing.
rat,source/WHS_SD_rat_atlas_v4.01.label,source/WHS_SD_rat_atlas_v4.01.nii.gz,80_habenular_commissure,80,,habenular commissure,,,,label_from_itksnap,Volume label id; derive STL/OBJ before GLB packing.
rat,source/WHS_SD_rat_atlas_v4.01.label,source/WHS_SD_rat_atlas_v4.01.nii.gz,81_Nucleus_of_the_stria_medullaris,81,,Nucleus of the stria medullaris,,,,label_from_itksnap,Volume label id; derive STL/OBJ before GLB packing.
rat,source/WHS_SD_rat_atlas_v4.01.label,source/WHS_SD_rat_atlas_v4.01.nii.gz,82_Basal_forebrain_region_unspecified,82,,"Basal forebrain region, unspecified",,,,label_from_itksnap,Volume label id; derive STL/OBJ before GLB packing.
rat,source/WHS_SD_rat_atlas_v4.01.label,source/WHS_SD_rat_atlas_v4.01.nii.gz,83_supraoptic_decussation,83,,supraoptic decussation,,,,label_from_itksnap,Volume label id; derive STL/OBJ before GLB packing.
rat,source/WHS_SD_rat_atlas_v4.01.label,source/WHS_SD_rat_atlas_v4.01.nii.gz,84_medial_lemniscus_decussation,84,,medial lemniscus decussation,,,,label_from_itksnap,Volume label id; derive STL/OBJ before GLB packing.
rat,source/WHS_SD_rat_atlas_v4.01.label,source/WHS_SD_rat_atlas_v4.01.nii.gz,85_pyramidal_decussation,85,,pyramidal decussation,,,,label_from_itksnap,Volume label id; derive STL/OBJ before GLB packing.
rat,source/WHS_SD_rat_atlas_v4.01.label,source/WHS_SD_rat_atlas_v4.01.nii.gz,93_Bed_nucleus_of_the_stria_terminalis,93,,Bed nucleus of the stria terminalis,,,,label_from_itksnap,Volume label id; derive STL/OBJ before GLB packing.
rat,source/WHS_SD_rat_atlas_v4.01.label,source/WHS_SD_rat_atlas_v4.01.nii.gz,94_Pretectal_region,94,,Pretectal region,,,,label_from_itksnap,Volume label id; derive STL/OBJ before GLB packing.
rat,source/WHS_SD_rat_atlas_v4.01.label,source/WHS_SD_rat_atlas_v4.01.nii.gz,95_Cornu_ammonis_3,95,,Cornu ammonis 3,,,,label_from_itksnap,Volume label id; derive STL/OBJ before GLB packing.
rat,source/WHS_SD_rat_atlas_v4.01.label,source/WHS_SD_rat_atlas_v4.01.nii.gz,96_Dentate_gyrus,96,,Dentate gyrus,,,,label_from_itksnap,Volume label id; derive STL/OBJ before GLB packing.
rat,source/WHS_SD_rat_atlas_v4.01.label,source/WHS_SD_rat_atlas_v4.01.nii.gz,97_Cornu_ammonis_2,97,,Cornu ammonis 2,,,,label_from_itksnap,Volume label id; derive STL/OBJ before GLB packing.
rat,source/WHS_SD_rat_atlas_v4.01.label,source/WHS_SD_rat_atlas_v4.01.nii.gz,98_Cornu_ammonis_1,98,,Cornu ammonis 1,,,,label_from_itksnap,Volume label id; derive STL/OBJ before GLB packing.
rat,source/WHS_SD_rat_atlas_v4.01.label,source/WHS_SD_rat_atlas_v4.01.nii.gz,99_Fasciola_cinereum,99,,Fasciola cinereum,,,,label_from_itksnap,Volume label id; derive STL/OBJ before GLB packing.
rat,source/WHS_SD_rat_atlas_v4.01.label,source/WHS_SD_rat_atlas_v4.01.nii.gz,100_Subiculum,100,,Subiculum,,,,label_from_itksnap,Volume label id; derive STL/OBJ before GLB packing.
rat,source/WHS_SD_rat_atlas_v4.01.label,source/WHS_SD_rat_atlas_v4.01.nii.gz,108_Postrhinal_cortex,108,,Postrhinal cortex,,,,label_from_itksnap,Volume label id; derive STL/OBJ before GLB packing.
rat,source/WHS_SD_rat_atlas_v4.01.label,source/WHS_SD_rat_atlas_v4.01.nii.gz,109_Presubiculum,109,,Presubiculum,,,,label_from_itksnap,Volume label id; derive STL/OBJ before GLB packing.
rat,source/WHS_SD_rat_atlas_v4.01.label,source/WHS_SD_rat_atlas_v4.01.nii.gz,110_Parasubiculum,110,,Parasubiculum,,,,label_from_itksnap,Volume label id; derive STL/OBJ before GLB packing.
rat,source/WHS_SD_rat_atlas_v4.01.label,source/WHS_SD_rat_atlas_v4.01.nii.gz,112_Perirhinal_area_35,112,,Perirhinal area 35,,,,label_from_itksnap,Volume label id; derive STL/OBJ before GLB packing.
rat,source/WHS_SD_rat_atlas_v4.01.label,source/WHS_SD_rat_atlas_v4.01.nii.gz,113_Perirhinal_area_36,113,,Perirhinal area 36,,,,label_from_itksnap,Volume label id; derive STL/OBJ before GLB packing.
rat,source/WHS_SD_rat_atlas_v4.01.label,source/WHS_SD_rat_atlas_v4.01.nii.gz,114_Medial_entorhinal_cortex,114,,Medial entorhinal cortex,,,,label_from_itksnap,Volume label id; derive STL/OBJ before GLB packing.
