species,source_asset,source_mesh_file,glb_mesh_name,structure_id,acronym,label,group,parent_id,hemisphere,catalog_status,notes
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/301.obj,301,301,st,stria terminalis,fiber tracts,768,bilateral,mesh_with_ontology,ontology_path=root > fiber tracts > medial forebrain bundle system > cerebrum related > stria terminalis
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/302.obj,302,302,SCs,"Superior colliculus, sensory related",Basic cell groups and regions,339,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Brain stem > Midbrain > Midbrain, sensory related > Superior colliculus, sensory related"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/303.obj,303,303,BLAa,"Basolateral amygdalar nucleus, anterior part",Basic cell groups and regions,295,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical subplate > Basolateral amygdalar nucleus > Basolateral amygdalar nucleus, anterior part"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/304.obj,304,304,PL2/3,"Prelimbic area, layer 2/3",Basic cell groups and regions,972,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Prelimbic area > Prelimbic area, layer 2/3"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/305.obj,305,305,VISp6b,"Primary visual area, layer 6b",Basic cell groups and regions,385,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Visual areas > Primary visual area > Primary visual area, layer 6b"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/307.obj,307,307,MARN,Magnocellular reticular nucleus,Basic cell groups and regions,370,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Brain stem > Hindbrain > Medulla > Medulla, motor related > Magnocellular reticular nucleus"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/310.obj,310,310,SF,Septofimbrial nucleus,Basic cell groups and regions,275,bilateral,mesh_with_ontology,ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral nuclei > Striatum > Lateral septal complex > Septofimbrial nucleus
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/311.obj,311,311,BLAp,"Basolateral amygdalar nucleus, posterior part",Basic cell groups and regions,295,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical subplate > Basolateral amygdalar nucleus > Basolateral amygdalar nucleus, posterior part"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/313.obj,313,313,MB,Midbrain,Basic cell groups and regions,343,bilateral,mesh_with_ontology,ontology_path=root > Basic cell groups and regions > Brain stem > Midbrain
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/314.obj,314,314,AIp6a,"Agranular insular area, posterior part, layer 6a",Basic cell groups and regions,111,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Agranular insular area > Agranular insular area, posterior part > Agranular insular area, posterior part, layer 6a"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/315.obj,315,315,Isocortex,Isocortex,Basic cell groups and regions,695,bilateral,mesh_with_ontology,ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/318.obj,318,318,SG,Supragenual nucleus,Basic cell groups and regions,987,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Brain stem > Hindbrain > Pons > Pons, motor related > Supragenual nucleus"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/319.obj,319,319,BMA,Basomedial amygdalar nucleus,Basic cell groups and regions,703,bilateral,mesh_with_ontology,ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical subplate > Basomedial amygdalar nucleus
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/320.obj,320,320,MOp1,"Primary motor area, Layer 1",Basic cell groups and regions,985,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Somatomotor areas > Primary motor area > Primary motor area, Layer 1"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/321.obj,321,321,SubG,Subgeniculate nucleus,Basic cell groups and regions,1014,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Brain stem > Interbrain > Thalamus > Thalamus, polymodal association cortex related > Geniculate group, ventral thalamus > Subgeniculate nucleus"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/322.obj,322,322,SSp,Primary somatosensory area,Basic cell groups and regions,453,bilateral,mesh_with_ontology,ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Somatosensory areas > Primary somatosensory area
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/323.obj,323,323,MBmot,"Midbrain, motor related",Basic cell groups and regions,313,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Brain stem > Midbrain > Midbrain, motor related"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/325.obj,325,325,SGN,Suprageniculate nucleus,Basic cell groups and regions,138,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Brain stem > Interbrain > Thalamus > Thalamus, polymodal association cortex related > Lateral group of the dorsal thalamus > Suprageniculate nucleus"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/326.obj,326,326,scp,superior cerebelar peduncles,fiber tracts,752,bilateral,mesh_with_ontology,ontology_path=root > fiber tracts > cerebellum related fiber tracts > cerebellar peduncles > superior cerebelar peduncles
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/327.obj,327,327,BMAa,"Basomedial amygdalar nucleus, anterior part",Basic cell groups and regions,319,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical subplate > Basomedial amygdalar nucleus > Basomedial amygdalar nucleus, anterior part"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/328.obj,328,328,AId2/3,"Agranular insular area, dorsal part, layer 2/3",Basic cell groups and regions,104,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Agranular insular area > Agranular insular area, dorsal part > Agranular insular area, dorsal part, layer 2/3"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/329.obj,329,329,SSp-bfd,"Primary somatosensory area, barrel field",Basic cell groups and regions,322,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Somatosensory areas > Primary somatosensory area > Primary somatosensory area, barrel field"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/330.obj,330,330,RSPd6b,"Retrosplenial area, dorsal part, layer 6b",Basic cell groups and regions,879,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Retrosplenial area > Retrosplenial area, dorsal part > Retrosplenial area, dorsal part, layer 6b"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/331.obj,331,331,MBO,Mammillary body,Basic cell groups and regions,467,bilateral,mesh_with_ontology,ontology_path=root > Basic cell groups and regions > Brain stem > Interbrain > Hypothalamus > Hypothalamic medial zone > Mammillary body
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/332.obj,332,332,ASO,Accessory supraoptic group,Basic cell groups and regions,157,bilateral,mesh_with_ontology,ontology_path=root > Basic cell groups and regions > Brain stem > Interbrain > Hypothalamus > Periventricular zone > Accessory supraoptic group
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/333.obj,333,333,SH,Septohippocampal nucleus,Basic cell groups and regions,275,bilateral,mesh_with_ontology,ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral nuclei > Striatum > Lateral septal complex > Septohippocampal nucleus
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/334.obj,334,334,BMAp,"Basomedial amygdalar nucleus, posterior part",Basic cell groups and regions,319,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical subplate > Basomedial amygdalar nucleus > Basomedial amygdalar nucleus, posterior part"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/335.obj,335,335,PERI6a,"Perirhinal area, layer 6a",Basic cell groups and regions,922,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Perirhinal area > Perirhinal area, layer 6a"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/336.obj,336,336,csc,superior colliculus commissure,fiber tracts,848,bilateral,mesh_with_ontology,ontology_path=root > fiber tracts > cranial nerves > optic nerve > superior colliculus commissure
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/337.obj,337,337,SSp-ll,"Primary somatosensory area, lower limb",Basic cell groups and regions,322,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Somatosensory areas > Primary somatosensory area > Primary somatosensory area, lower limb"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/338.obj,338,338,SFO,Subfornical organ,Basic cell groups and regions,141,bilateral,mesh_with_ontology,ontology_path=root > Basic cell groups and regions > Brain stem > Interbrain > Hypothalamus > Periventricular region > Subfornical organ
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/339.obj,339,339,MBsen,"Midbrain, sensory related",Basic cell groups and regions,313,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Brain stem > Midbrain > Midbrain, sensory related"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/341.obj,341,341,smd,supramammillary decussation,fiber tracts,824,bilateral,mesh_with_ontology,ontology_path=root > fiber tracts > medial forebrain bundle system > hypothalamus related > supramammillary decussation
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/342.obj,342,342,SI,Substantia innominata,Basic cell groups and regions,835,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral nuclei > Pallidum > Pallidum, ventral region > Substantia innominata"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/343.obj,343,343,BS,Brain stem,Basic cell groups and regions,8,bilateral,mesh_with_ontology,ontology_path=root > Basic cell groups and regions > Brain stem
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/344.obj,344,344,AIp5,"Agranular insular area, posterior part, layer 5",Basic cell groups and regions,111,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Agranular insular area > Agranular insular area, posterior part > Agranular insular area, posterior part, layer 5"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/345.obj,345,345,SSp-m,"Primary somatosensory area, mouth",Basic cell groups and regions,322,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Somatosensory areas > Primary somatosensory area > Primary somatosensory area, mouth"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/347.obj,347,347,SBPV,Subparaventricular zone,Basic cell groups and regions,141,bilateral,mesh_with_ontology,ontology_path=root > Basic cell groups and regions > Brain stem > Interbrain > Hypothalamus > Periventricular region > Subparaventricular zone
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/348.obj,348,348,MBsta,"Midbrain, behavioral state related",Basic cell groups and regions,313,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Brain stem > Midbrain > Midbrain, behavioral state related"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/349.obj,349,349,sup,supraoptic commissures,fiber tracts,824,bilateral,mesh_with_ontology,ontology_path=root > fiber tracts > medial forebrain bundle system > hypothalamus related > supraoptic commissures
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/350.obj,350,350,SLC,Subceruleus nucleus,Basic cell groups and regions,1117,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Brain stem > Hindbrain > Pons > Pons, behavioral state related > Subceruleus nucleus"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/351.obj,351,351,BST,Bed nuclei of the stria terminalis,Basic cell groups and regions,809,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral nuclei > Pallidum > Pallidum, caudal region > Bed nuclei of the stria terminalis"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/353.obj,353,353,SSp-n,"Primary somatosensory area, nose",Basic cell groups and regions,322,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Somatosensory areas > Primary somatosensory area > Primary somatosensory area, nose"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/354.obj,354,354,MY,Medulla,Basic cell groups and regions,1065,bilateral,mesh_with_ontology,ontology_path=root > Basic cell groups and regions > Brain stem > Hindbrain > Medulla
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/355.obj,355,355,AIp6b,"Agranular insular area, posterior part, layer 6b",Basic cell groups and regions,111,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Agranular insular area > Agranular insular area, posterior part > Agranular insular area, posterior part, layer 6b"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/356.obj,356,356,PST,Preparasubthalamic nucleus,Basic cell groups and regions,290,bilateral,mesh_with_ontology,ontology_path=root > Basic cell groups and regions > Brain stem > Interbrain > Hypothalamus > Hypothalamic lateral zone > Preparasubthalamic nucleus
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/358.obj,358,358,SLD,Sublaterodorsal nucleus,Basic cell groups and regions,1117,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Brain stem > Hindbrain > Pons > Pons, behavioral state related > Sublaterodorsal nucleus"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/361.obj,361,361,SSp-tr,"Primary somatosensory area, trunk",Basic cell groups and regions,322,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Somatosensory areas > Primary somatosensory area > Primary somatosensory area, trunk"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/362.obj,362,362,MD,Mediodorsal nucleus of thalamus,Basic cell groups and regions,444,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Brain stem > Interbrain > Thalamus > Thalamus, polymodal association cortex related > Medial group of the dorsal thalamus > Mediodorsal nucleus of thalamus"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/363.obj,363,363,PL5,"Prelimbic area, layer 5",Basic cell groups and regions,972,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Prelimbic area > Prelimbic area, layer 5"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/364.obj,364,364,PSTN,Parasubthalamic nucleus,Basic cell groups and regions,290,bilateral,mesh_with_ontology,ontology_path=root > Basic cell groups and regions > Brain stem > Interbrain > Hypothalamus > Hypothalamic lateral zone > Parasubthalamic nucleus
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/366.obj,366,366,SMT,Submedial nucleus of the thalamus,Basic cell groups and regions,444,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Brain stem > Interbrain > Thalamus > Thalamus, polymodal association cortex related > Medial group of the dorsal thalamus > Submedial nucleus of the thalamus"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/368.obj,368,368,PERI6b,"Perirhinal area, layer 6b",Basic cell groups and regions,922,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Perirhinal area > Perirhinal area, layer 6b"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/369.obj,369,369,SSp-ul,"Primary somatosensory area, upper limb",Basic cell groups and regions,322,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Somatosensory areas > Primary somatosensory area > Primary somatosensory area, upper limb"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/370.obj,370,370,MY-mot,"Medulla, motor related",Basic cell groups and regions,354,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Brain stem > Hindbrain > Medulla > Medulla, motor related"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/372.obj,372,372,ICB,Infracerebellar nucleus,Basic cell groups and regions,370,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Brain stem > Hindbrain > Medulla > Medulla, motor related > Infracerebellar nucleus"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/374.obj,374,374,SNc,"Substantia nigra, compact part",Basic cell groups and regions,348,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Brain stem > Midbrain > Midbrain, behavioral state related > Substantia nigra, compact part"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/375.obj,375,375,CA,Ammon's horn,Basic cell groups and regions,1080,bilateral,mesh_with_ontology,ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Hippocampal formation > Hippocampal region > Ammon's horn
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/377.obj,377,377,VISpl6a,"Posterolateral visual area, layer 6a",Basic cell groups and regions,425,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Visual areas > Posterolateral visual area > Posterolateral visual area, layer 6a"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/378.obj,378,378,SSs,Supplemental somatosensory area,Basic cell groups and regions,453,bilateral,mesh_with_ontology,ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Somatosensory areas > Supplemental somatosensory area
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/379.obj,379,379,MY-sat,"Medulla, behavioral state related",Basic cell groups and regions,354,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Brain stem > Hindbrain > Medulla > Medulla, behavioral state related"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/380.obj,380,380,cuf,cuneate fascicle,fiber tracts,514,bilateral,mesh_with_ontology,ontology_path=root > fiber tracts > cranial nerves > dorsal roots > cervicothalamic tract > dorsal column > cuneate fascicle
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/381.obj,381,381,SNr,"Substantia nigra, reticular part",Basic cell groups and regions,323,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Brain stem > Midbrain > Midbrain, motor related > Substantia nigra, reticular part"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/382.obj,382,382,CA1,Field CA1,Basic cell groups and regions,375,bilateral,mesh_with_ontology,ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Hippocampal formation > Hippocampal region > Ammon's horn > Field CA1
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/385.obj,385,385,VISp,Primary visual area,Basic cell groups and regions,669,bilateral,mesh_with_ontology,ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Visual areas > Primary visual area
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/386.obj,386,386,MY-sen,"Medulla, sensory related",Basic cell groups and regions,354,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Brain stem > Hindbrain > Medulla > Medulla, sensory related"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/390.obj,390,390,SO,Supraoptic nucleus,Basic cell groups and regions,157,bilateral,mesh_with_ontology,ontology_path=root > Basic cell groups and regions > Brain stem > Interbrain > Hypothalamus > Periventricular zone > Supraoptic nucleus
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/393.obj,393,393,VISpl6b,"Posterolateral visual area, layer 6b",Basic cell groups and regions,425,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Visual areas > Posterolateral visual area > Posterolateral visual area, layer 6b"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/394.obj,394,394,VISam,Anteromedial visual area,Basic cell groups and regions,669,bilateral,mesh_with_ontology,ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Visual areas > Anteromedial visual area
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/395.obj,395,395,MDRN,Medullary reticular nucleus,Basic cell groups and regions,370,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Brain stem > Hindbrain > Medulla > Medulla, motor related > Medullary reticular nucleus"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/397.obj,397,397,vtd,ventral tegmental decussation,fiber tracts,863,bilateral,mesh_with_ontology,ontology_path=root > fiber tracts > extrapyramidal fiber systems > rubrospinal tract > ventral tegmental decussation
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/398.obj,398,398,SOC,Superior olivary complex,Basic cell groups and regions,1132,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Brain stem > Hindbrain > Pons > Pons, sensory related > Superior olivary complex"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/401.obj,401,401,VISam4,"Anteromedial visual area, layer 4",Basic cell groups and regions,394,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Visual areas > Anteromedial visual area > Anteromedial visual area, layer 4"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/402.obj,402,402,VISal,Anterolateral visual area,Basic cell groups and regions,669,bilateral,mesh_with_ontology,ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Visual areas > Anterolateral visual area
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/403.obj,403,403,MEA,Medial amygdalar nucleus,Basic cell groups and regions,278,bilateral,mesh_with_ontology,ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral nuclei > Striatum > Striatum-like amygdalar nuclei > Medial amygdalar nucleus
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/406.obj,406,406,SPF,Subparafascicular nucleus,Basic cell groups and regions,864,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Brain stem > Interbrain > Thalamus > Thalamus, sensory-motor cortex related > Subparafascicular nucleus"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/409.obj,409,409,VISl,Lateral visual area,Basic cell groups and regions,669,bilateral,mesh_with_ontology,ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Visual areas > Lateral visual area
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/412.obj,412,412,ORBl2/3,"Orbital area, lateral part, layer 2/3",Basic cell groups and regions,723,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Orbital area > Orbital area, lateral part > Orbital area, lateral part, layer 2/3"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/413.obj,413,413,vVIIIn,vestibular nerve,fiber tracts,933,bilateral,mesh_with_ontology,ontology_path=root > fiber tracts > cranial nerves > vestibulocochlear nerve > vestibular nerve
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/414.obj,414,414,SPFm,"Subparafascicular nucleus, magnocellular part",Basic cell groups and regions,406,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Brain stem > Interbrain > Thalamus > Thalamus, sensory-motor cortex related > Subparafascicular nucleus > Subparafascicular nucleus, magnocellular part"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/417.obj,417,417,VISrl,Rostrolateral visual area,Basic cell groups and regions,22,bilateral,mesh_with_ontology,ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Posterior parietal association areas > Rostrolateral visual area
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/421.obj,421,421,VISl1,"Lateral visual area, layer 1",Basic cell groups and regions,409,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Visual areas > Lateral visual area > Lateral visual area, layer 1"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/422.obj,422,422,SPFp,"Subparafascicular nucleus, parvicellular part",Basic cell groups and regions,406,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Brain stem > Interbrain > Thalamus > Thalamus, sensory-motor cortex related > Subparafascicular nucleus > Subparafascicular nucleus, parvicellular part"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/423.obj,423,423,CA2,Field CA2,Basic cell groups and regions,375,bilateral,mesh_with_ontology,ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Hippocampal formation > Hippocampal region > Ammon's horn > Field CA2
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/425.obj,425,425,VISpl,Posterolateral visual area,Basic cell groups and regions,669,bilateral,mesh_with_ontology,ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Visual areas > Posterolateral visual area
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/427.obj,427,427,ECT2/3,Ectorhinal area/Layer 2/3,Basic cell groups and regions,895,bilateral,mesh_with_ontology,ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Ectorhinal area > Ectorhinal area/Layer 2/3
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/428.obj,428,428,mct,medial corticohypothalamic tract,fiber tracts,737,bilateral,mesh_with_ontology,ontology_path=root > fiber tracts > medial forebrain bundle system > cerebrum related > fornix system > postcommissural fornix > medial corticohypothalamic tract
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/429.obj,429,429,SPVC,"Spinal nucleus of the trigeminal, caudal part",Basic cell groups and regions,386,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Brain stem > Hindbrain > Medulla > Medulla, sensory related > Spinal nucleus of the trigeminal, caudal part"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/430.obj,430,430,RSPv2/3,"Retrosplenial area, ventral part, layer 2/3",Basic cell groups and regions,886,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Retrosplenial area > Retrosplenial area, ventral part > Retrosplenial area, ventral part, layer 2/3"
