2026-04-09 09:58:56,983 [INFO] Stage 2 step 2100/5000: loss=2.4799, sens=1.5460, prior_kl=0.8981, fb_sparse=6.7852, energy=0.3583, homeo=0.0000, s_acc=0.371, p_acc=0.143, ang_err=15.4, a_inh=0.360, a_vip=0.360, tonic=0.0486, grad_norm=0.377, pi_ceil=0.000, fb_scale=1.000
2026-04-09 10:00:00,803 [INFO] Stage 2 step 2200/5000: loss=2.3754, sens=1.4932, prior_kl=0.8470, fb_sparse=7.0151, energy=0.3513, homeo=0.0000, s_acc=0.396, p_acc=0.132, ang_err=14.4, a_inh=0.360, a_vip=0.360, tonic=0.0486, grad_norm=0.388, pi_ceil=0.000, fb_scale=1.000
2026-04-09 10:01:01,100 [INFO] Stage 2 step 2300/5000: loss=2.4053, sens=1.5071, prior_kl=0.8627, fb_sparse=7.2436, energy=0.3549, homeo=0.0000, s_acc=0.404, p_acc=0.142, ang_err=14.8, a_inh=0.360, a_vip=0.360, tonic=0.0486, grad_norm=0.398, pi_ceil=0.000, fb_scale=1.000
2026-04-09 10:02:12,343 [INFO] Stage 2 step 2400/5000: loss=2.4031, sens=1.4929, prior_kl=0.8745, fb_sparse=7.4624, energy=0.3573, homeo=0.0000, s_acc=0.382, p_acc=0.152, ang_err=15.3, a_inh=0.360, a_vip=0.360, tonic=0.0486, grad_norm=0.531, pi_ceil=0.000, fb_scale=1.000
2026-04-09 10:03:20,798 [INFO] Stage 2 step 2500/5000: loss=2.2890, sens=1.4593, prior_kl=0.7943, fb_sparse=7.6705, energy=0.3539, homeo=0.0000, s_acc=0.399, p_acc=0.151, ang_err=14.0, a_inh=0.360, a_vip=0.360, tonic=0.0486, grad_norm=0.404, pi_ceil=0.000, fb_scale=1.000
2026-04-09 10:04:18,412 [INFO] Stage 2 step 2600/5000: loss=2.3981, sens=1.4706, prior_kl=0.8919, fb_sparse=7.8618, energy=0.3563, homeo=0.0000, s_acc=0.441, p_acc=0.151, ang_err=15.4, a_inh=0.360, a_vip=0.360, tonic=0.0486, grad_norm=0.456, pi_ceil=0.000, fb_scale=1.000
2026-04-09 10:05:19,193 [INFO] Stage 2 step 2700/5000: loss=2.4765, sens=1.4929, prior_kl=0.9482, fb_sparse=8.0434, energy=0.3549, homeo=0.0000, s_acc=0.412, p_acc=0.134, ang_err=16.4, a_inh=0.360, a_vip=0.360, tonic=0.0486, grad_norm=0.477, pi_ceil=0.000, fb_scale=1.000
2026-04-09 10:06:22,854 [INFO] Stage 2 step 2800/5000: loss=2.3210, sens=1.4432, prior_kl=0.8417, fb_sparse=8.2063, energy=0.3620, homeo=0.0000, s_acc=0.436, p_acc=0.159, ang_err=14.5, a_inh=0.360, a_vip=0.360, tonic=0.0486, grad_norm=0.599, pi_ceil=0.000, fb_scale=1.000
2026-04-09 10:07:25,731 [INFO] Stage 2 step 2900/5000: loss=2.2519, sens=1.3819, prior_kl=0.8335, fb_sparse=8.3603, energy=0.3655, homeo=0.0000, s_acc=0.465, p_acc=0.133, ang_err=14.1, a_inh=0.360, a_vip=0.360, tonic=0.0486, grad_norm=0.566, pi_ceil=0.000, fb_scale=1.000
2026-04-09 10:08:45,362 [INFO] Stage 2 step 3000/5000: loss=2.3752, sens=1.4630, prior_kl=0.8761, fb_sparse=8.5042, energy=0.3612, homeo=0.0000, s_acc=0.438, p_acc=0.155, ang_err=15.3, a_inh=0.360, a_vip=0.360, tonic=0.0486, grad_norm=0.483, pi_ceil=0.000, fb_scale=1.000
