[train] phase=scan trial=8500/15000 elapsed=76.7min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=8600/15000 elapsed=77.6min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=8700/15000 elapsed=78.5min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=8800/15000 elapsed=79.4min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=8900/15000 elapsed=80.3min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=9000/15000 elapsed=81.2min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=9100/15000 elapsed=82.1min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=9200/15000 elapsed=83.0min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=9300/15000 elapsed=83.9min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=9400/15000 elapsed=84.8min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=9500/15000 elapsed=85.7min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=9600/15000 elapsed=86.6min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=9700/15000 elapsed=87.5min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=9800/15000 elapsed=88.4min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=9900/15000 elapsed=89.3min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=10000/15000 elapsed=90.2min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=10100/15000 elapsed=91.1min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=10200/15000 elapsed=92.0min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=10300/15000 elapsed=92.9min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=10400/15000 elapsed=93.8min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=10500/15000 elapsed=94.7min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=10600/15000 elapsed=95.6min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=10700/15000 elapsed=96.5min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=10800/15000 elapsed=97.4min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=10900/15000 elapsed=98.3min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=11000/15000 elapsed=99.2min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=11100/15000 elapsed=100.1min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=11200/15000 elapsed=101.0min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=11300/15000 elapsed=101.9min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=11400/15000 elapsed=102.8min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=11500/15000 elapsed=103.7min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=11600/15000 elapsed=104.6min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=11700/15000 elapsed=105.5min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=11800/15000 elapsed=106.4min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=11900/15000 elapsed=107.3min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=12000/15000 elapsed=108.2min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=12100/15000 elapsed=109.1min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=12200/15000 elapsed=110.0min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=12300/15000 elapsed=110.9min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=12400/15000 elapsed=111.8min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=12500/15000 elapsed=112.7min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=12600/15000 elapsed=113.6min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=12700/15000 elapsed=114.5min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=12800/15000 elapsed=115.4min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=12900/15000 elapsed=116.2min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=13000/15000 elapsed=117.1min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=13100/15000 elapsed=118.0min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=13200/15000 elapsed=118.9min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=13300/15000 elapsed=119.8min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=13400/15000 elapsed=120.7min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=13500/15000 elapsed=121.6min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=13600/15000 elapsed=122.5min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=13700/15000 elapsed=123.4min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=13800/15000 elapsed=124.3min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=13900/15000 elapsed=125.2min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=14000/15000 elapsed=126.1min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=14100/15000 elapsed=127.1min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=14200/15000 elapsed=127.9min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=14300/15000 elapsed=128.8min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=14400/15000 elapsed=129.8min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=14500/15000 elapsed=130.7min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=14600/15000 elapsed=131.6min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=14700/15000 elapsed=132.5min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=14800/15000 elapsed=133.4min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=14900/15000 elapsed=134.3min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=14999/15000 elapsed=135.2min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
phase3_kok checkpoint written to checkpoints/v2/phase3_kok_task74/phase3_kok_s42.pt
[diagnostics] running 3-metric suite on checkpoints/v2/phase3_kok_task74/phase3_kok_s42.pt...
[coverage] orient=0.0° done=1/12 trials=15/180 elapsed=0.14min
[coverage] orient=15.0° done=2/12 trials=30/180 elapsed=0.27min
[coverage] orient=30.0° done=3/12 trials=45/180 elapsed=0.41min
[coverage] orient=45.0° done=4/12 trials=60/180 elapsed=0.55min
[coverage] orient=60.0° done=5/12 trials=75/180 elapsed=0.69min
[coverage] orient=75.0° done=6/12 trials=90/180 elapsed=0.82min
[coverage] orient=90.0° done=7/12 trials=105/180 elapsed=0.96min
[coverage] orient=105.0° done=8/12 trials=120/180 elapsed=1.10min
[coverage] orient=120.0° done=9/12 trials=135/180 elapsed=1.23min
[coverage] orient=135.0° done=10/12 trials=150/180 elapsed=1.37min
[coverage] orient=150.0° done=11/12 trials=165/180 elapsed=1.51min
[coverage] orient=165.0° done=12/12 trials=180/180 elapsed=1.64min
[diagnostics] entropy_nats=1.3840328278349123 rule_ratio=1.5545146099217846 cos_mean_same=0.1363366711201822 → logs/task74/phase3_kok_training_diagnostics.json
